image_url,korean_specifications
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg25LJoQYo9JKEnwMwoAY4oAY!400x400.jpg, 麦克纳姆轮单轮34*54 产品型号： AGV34X54CCPU110702 轮子直径： 34mm 轮子宽度： 54mm 胎面材质： 聚氨酯 JPM010 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 轮芯材质： 45号钢 产品负载： 80kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 麦克纳姆轮单轮 45号钢芯调质，精心计算模拟并实际测试的圆弧设计，转向顺滑无顿挫。采用先进的真空 一体成型包胶工艺， 承载力、附着力及耐久性更强。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgrKncsQYou5GXzQYwoAY4oAY!400x400.jpg, 220x40mm-B1 产品型号： AGV220X40B1ALCPU110103 轮子直径： 220mm 轮子宽度： 40mm 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 450kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 低硬度高承载，摩擦力大抓地力强。轮面聚氨酯材质，行驶静音耐磨损。铝合金 轮毂，质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgmvuhrQYon620iwYwoAY4oAY!400x400.jpg, 60x27.5mm 产品型号： AGV60X27.5B1ALCPU130102 轮子直径： 60mm 轮子宽度： 27.5mm 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 100kgs 行走速度： 5.4 km/h 轴承型号： 6201 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 轻型聚氨酯驱动轮 重量轻，AGV行驶节能省力，体型小节约内部空间。聚氨酯胎面耐磨损，行驶静音不留痕。 铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ☆ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgn6X0rwYo6pfDBTCgBjigBg!400x400.jpg," SS053 轮子直径： 125mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY003 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝合金 产品负载： 150kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 自动复位脚轮： 脚轮行走发生偏移，当车体离开地面，自动复位平行与底板。双刹车踩下踏板刹住轮子，转向同时被锁住。复位系统核心配件全部采用304不锈钢，耐磨损、阻力小、防腐防锈。抗扭力强。采用耐高温聚氨酯，可耐高温100°C， 持续15~18小时。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 丝杆尺寸 (mm) 载重 （kgs） 产品重量 （kg） 5 "" 丝杆万向 SS05342-125*40ALCPU010102 125 40 156 116 M12X25 M16X25 M20X38 150 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg6uyyrQYogqiKpQYwoAY4oAY!400x400.jpg," 152x42mm-B2 产品型号： AGV152X42B2ALCPU120303-YH 轮子直径： 152mm 轮子宽度： 42mm 胎面硬度： 邵氏 85A±3 胎面颜色： 白色 轮芯材质： 铝合金 产品负载： 350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 聚氨酯胎面咬花,增大摩擦力,行驶不易打滑。铝合金轮毂，质量轻度强度高,AGV行驶更节能省力。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgp__drQYosKjMngcwoAY4oAY!400x400.jpg," JQR063 轮子直径： 52mm 轮子宽度： 45mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 支架材质： 冲压型钢板 轮芯材质： 45号钢 产品负载： 350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板万向从动轮： 头部双轴承，转向平顺，静音。轮片内置轴承，轮子转动更顺滑。胎面选用高端聚氨酯，内生热小，散热性能好。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2 "" 平板万向 JQR06310-52*45CCPU070102 52 45 79 49 80X80 63X63 8.5 350 1.17 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg57PXqQYoyfqj5gcwoAY4oAY!400x400.jpg, 65x50mm 产品型号： 65X50ALCPU070102 轮子直径： 65mm 轮子宽度： 50mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 轮芯材质： 铝合金 产品负载： 260kgs 行走速度： 5.4 km/h 轴承型号： 6202 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 聚氨酯单轮 平光胎面，摩擦力小使用更省力。聚氨酯轮面行驶安静，地面不留痕。铝合金轮毂，质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ☆ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/4/ABUIABAEGAAg_-yrvQYo-NzaBzCgBjigBg!400x400.png," SS053TJ (ESD) 轮子直径： 75~100mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY003 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压不锈钢板 轮芯材质： 铝芯双轴承 产品负载： 300~350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 脚踩式水平调节轮： 荣获国家专利证书，并通过欧盟ROHS环保认证。产品 轮片采用防静电设计。 脚踩控制，利用杠杆原理，使脚轮行走时脚杯收起，静止脚杯支撑结构，避免使用者像传统的调节轮那样，辛苦使用扳手去调节，且 轮片采用了防静电设计，能有效防止静电对设备的干扰。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                            ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 SS05318-75*40ALCPU010102（ESD） 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" SS05318-80*40ALCPU010102 （ESD） 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" SS05318-100*40ALCPU010102 （ESD） 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 偏心距 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量（kg） 3"" 平板 定向 SS05308-75*40ALCPU010102 （ESD） 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" SS05308-80*40ALCPU010102 （ESD） 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" SS05308-100*40ALCPU010102 （ESD） 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 - KOREAN TRANSLATED"
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAIPjjo6kGKNqfpacBMLgIOKAL.jpg," JQR063/B1 轮子直径： 76~127mm 轮子宽度： 60mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯四轴承 产品负载： 400~500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板万向从动轮： 底板厚度10mm,结实耐用。头部双轴承，转向平顺，静音。单轮4轴承，轮子转动更顺滑。胎面选用高端聚氨酯，内生热小，散热性能好。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 JQR06310-76*60ALCPU010102(FCR) 76 60 115.5 62 110X100 85X75 11 400 4 "" JQR06310-100*60ALCPU010102(FCR) 100 60 138.5 80 110X100 85X75 11 450 5 "" JQR06310-127*60ALCPU010102(FCR) 127 60 165.5 103 110X100 85X75 11 500 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgwLyYpQYokPbemAQwoAY4oAY!400x400.jpg," 380x75mm-B1 产品型号： AGV380X75B1CCPU110704 轮子直径： 380mm 轮子宽度： 75mm 胎面材质： 聚氨酯 JPZK01 胎面硬度： 邵氏 80A±3 胎面颜色： 棕色 轮芯材质： 中碳 产品负载： 1800kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高承载聚氨酯轮 承载能力强，最大负载可达1800kgs,圆弧倒角，减小转弯摩擦阻力，转向更轻松。 聚氨酯包胶轮，耐磨损。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgmuHEoQYopOuu4gEwoAY4oAY!400x400.jpg," EQ093 轮子直径： 75mm 轮子宽度： 66mm 胎面材质： 尼龙 胎面硬度： 80D±3 胎面颜色： 白色 支架材质： 铸铁 轮芯材质： 尼龙 产品负载： 800kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 搬运坦克车轮： 头部双轴承，可360°旋转，使坦克车转向自如。支架铸铁一体成型，结构更牢固。优选尼龙材料，耐磨损性能好，使用更长久。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ★                                           ▶ 安装方式可定制 静音   ： ★ ☆ ☆ ☆ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 载重 （kgs） 产品重量 （kg） 3 "" 孔顶万向 EQ09310-75X66PAIPA030102 75 66 74.3 113 800 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgqIDEoQYo5eCCLDCgBjigBg!400x400.jpg," JQR083 轮子直径： 150mm 轮子宽度： 75mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯四轴承 产品负载： 1000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 平板万向从动轮： 大底板，大轮宽，大载荷，负载1000kgs承载强，移动重物更轻松。单轮四轴承。轮子转速更顺滑。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 6 "" 平板万向 JQR08310-150*75ALCPU070102 150 75 195 120 200X160 160X120 13 1000 6.945 JQR083-PDF资料 下载 JQR083-CAD图纸 下载 JQR083-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgrqXdtAYosNmpiQIwoAY4oAY!400x400.jpg," EQ035 轮子直径： 76~125mm 轮子宽度： 32mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 80A±3 胎面颜色： 灰色 支架材质： 冲压型钢板 镀锌 轮芯材质： 塑料 产品负载： 60~100kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高弹透明聚氨酯脚轮： 支架镀锌处理，防腐防锈经久耐用。稳固刹车系统，锁主轮子与头部转向。选用聚氨酯轮，行驶静音，耐磨损，地面不留痕。 性能： 定制： 防腐蚀 : ★ ★ ★ ★ ☆                                            ▶ 安装方式可定制 静音   ：★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ：★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ：★ ★ ★ ★ ★ 防缠绕 : ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 丝杆 尺寸 (mm) 载重 （kgs） 产品 重量 （kg） 3 ” 丝杆万向 EQ03542-76*32PPCPU000102 76 32 121 106.5 M12*25 60 4 "" EQ03542-100*32PPCPU000102 100 32 145 107 M12*25 80 5 "" EQ03542-125*32PPCPU000102 125 32 170 106.5 M16*25 100 - KOREAN TRANSLATED"
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAIMmN_KwGKP6hrOIHMLgIOKAL.jpg," JQR062/B2 轮子直径： 76~127mm 轮子宽度： 27.5x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 灰色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 400~500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 重载差速从动轮： 结实的钢结构支架，双轮差速从动轮，原地转向更灵活。头部平面轴承与深沟球限位轴承组合，既能承受垂直压力，又能抗扭力、抗冲击力、高承载。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 JQR06210-76*27.5X2ALCPU020202(FCR) 76 27.5X2 115.5 64 110X100 85X75 11 400 4 "" JQR06210-100*27.5X2ALCPU020202 (FCR) 100 27.5X2 138.5 82 110X100 85X75 11 450 5 "" JQR06210-127*27.5X2ALCPU020202 (FCR) 127 27.5x2 165.5 105 110x100 85x75 11 500 1.94 6 "" JQR06210-150*30X2ALCPU020202 (FCR) 150 30x2 190 123 110x100 85x75 11 600 8 "" JQR06210-200*30X2ALCPU020202 (FCR) 200 30x2 240 150 110X100 85X75 11 800 4.6 JQR062-PDF资料 下载 JQR062-CAD图纸 下载 JQR062-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgivydrQYowI7A3wEwoAY4oAY!400x400.jpg, 50x20mm 产品型号： AGV50X20B1ALCPU110701 轮子直径： 50mm 轮子宽度： 20mm 胎面硬度： 邵氏 85A±3 胎面颜色： 灰色 轮芯材质： 铝合金 产品负载： 30kgs 行走速度： 5.4 km/h 轴承型号： 6003 使用温度： -25°C~+70°C 产品重量： 0.075kg   产品参数 尺寸图 资料下载 微型聚氨酯驱动轮 重量轻AGV行驶节能省力，体型小节约安装空间。聚氨酯胎面耐磨损，行驶静音不留痕。 铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg_cqmwQYosJCi7gYwoAY4oAY!400x400.jpg," JQR022-ESD 产品型号： JQR02230-51X23X2ALCPU010202（ESD） 轮子直径： 51mm 轮子宽度： 23x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 80A/93A±3 胎面颜色： 白色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 60kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.51kg   产品参数 尺寸图 资料下载 轻型丝杆双轮系列： 轮片采用白色无痕防静电，贴合支架，盖子内嵌金属轴套，精度高，抗扭力强。双轮差速，原地转向更灵活。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                            ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ★ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 丝杆 尺寸 (mm) 载重 （kgs） 产品 重量 （kg） 2 "" 丝杆万向 JQR02230-51X23X2ALCPU010202(ESD) 51 23X2 75.5 45 M12 60 0.51kg - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg_83OoQYo6br9hAIwoAY4oAY!400x400.jpg, 125x38mm-B1 产品型号： AGV125X38B1ALCPU010603 轮子直径： 125mm 轮子宽度： 38mm 胎面材质： 聚氨酯 JPM003/JPM010 胎面硬度： 邵氏 90A±3 胎面颜色： 棕色 轮芯材质： 铝合金 产品负载： 300kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 聚氨酯驱动轮 轮面聚氨酯，耐磨损性能好行驶静音不扰人。铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg9LHIoQYo6-nOsgMwoAY4oAY!400x400.jpg," SS013 轮子直径： 40~75mm 轮子宽度： 21/25/26mm 胎面材质： 人造橡胶 胎面硬度： 邵氏 83A±3 胎面颜色： 灰色 支架材质： 冲压不锈钢板 轮芯材质： 塑料 产品负载： 30~60kgs 行走速度： 5.4 km/h 使用温度： -25°C~+60°C   产品参数 尺寸图 资料下载 轻型平扳式不锈钢脚轮： 304不锈钢支架，防腐防锈，一体成型。胎面人造橡胶避震静音，此系列脚轮只要适用于医疗，食品推车以及追求高品质生活的地方等。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转半径 (mm) 丝杆尺寸 (mm) 六角对边 (mm) 载重 （kgs） 产品重量 （kg） 1.6 ” 丝杆万向 SS01330-40*21PPTPR020101 40 21 65 68 M10*25 14 30 2 "" SS01330-50*26PPTPR020101 50 26 75 92 M10*25 14 50 3 "" SS01330-75*25PPTPR020101 75 25 105 92 M10*25 14 60 SS013-PDF资料 下载 SS013-CAD图纸 下载 SS013-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgieW6uQYo9qq7uwIw3BE43BE!400x400.jpg, 麦克纳姆轮单轮56*130 轮子直径： 56mm 轮子宽度： 130mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 轮芯材质： 45号钢 产品负载： 400kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 1.0kg   产品参数 尺寸图 资料下载 麦克纳姆轮单轮 45号钢芯调质，精心计算模拟并实际测试的圆弧设计，转向顺滑无顿挫。采用先进的真空 一体成型包胶工艺， 承载力、附着力及耐久性更强。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg4OTDoQYo0N-6rgcwoAY4oAY!400x400.jpg," JQR062LC 轮子直径： 65~100mm 轮子宽度： 32x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 350~450kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 重载圆盘安装双轮系列： 圆形底板，头部三轴承转向顺滑抗扭力强原地转向更灵活。低重心高承载，越障能力好。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2.5 "" 平板万向 JQR06210-65*32X2ALCPU010202 65 32X2 85 78 98 Ф80 4-Ф6.8EQS M8X1.25 350 1.66 3 "" JQR06210-75*32X2ALCPU010202 75 32X2 90 81 98 Ф80 4-Ф6.8EQS M8X1.25 400 4 "" JQR06210-100*32X2ALCPU010202 100 32X2 115 92 98 Ф80 4-Ф6.8EQS M8X1.25 450 JQR062/LC-PDF资料 下载 JQR062/LC-CAD图纸 下载 JQR062/LC-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg64vEoQYoiPGKfTCgBjigBg!400x400.jpg," JQR094-A 轮子直径： 125mm 轮子宽度： 40x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 1000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 11kg   产品参数 尺寸图 资料下载 双回转从动轮： 原地转向，可将传统万向旋转直径缩小为零转动灵活性不变，转向不跑偏，彻底消除设备转向所带来的摆尾跑出磁条导航现象。 性能： 防腐蚀 :   ★ ★ ★ ★ ☆ 静音   ： ★ ★ ★ ★ ☆ 精密   ： ★ ★ ★ ★ ★ 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 定制： ▶ 安装方式可定制 ▶ 颜色可定制 ▶ 胎面硬度可定制 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 5 "" 平板万向 JQR09410-125*40X2ALCPU010202 125 40X2 210 134 136X110 105X82 105X68 22X14.5 1000 9.68 6 "" 平板万向 JQR09410-150*40X2CCPU040202 150 40X2 230 124 120X120 92X92 12.5 1000 11.0 JQR094-PDF资料 下载 JQR094-CAD图纸 下载 JQR094-3D图纸 下载 - KOREAN TRANSLATED"
